CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
5834,4.652161,398.64,0,1,12,2000,445.721684,43.143334
5835,2569.237357,0,498.667849,0,0,2500,188.855192,16536.25119
5836,338.310239,2855.04,0,0.75,15,6000,2801.205072,125.713305
5837,1541.047251,100,0,0.166667,2,7000,325.179537,329.548006
5838,2886.330537,0,275.617952,0,0,3000,3628.742239,1039.604463
5839,2659.823914,3384.83,0,1,82,5700,2798.135325,661.569757
5840,428.532479,0,2039.234459,0,0,9000,1446.932048,177.96135
5841,579.57472,1337.5,1059.31576,0.583333,11,1500,2772.615528,2970.844918
5842,7969.504857,0,4714.040663,0,0,11500,2184.446847,2086.545633
5843,350.306089,0,1438.822819,0,0,1500,57.290411,188.739997
5844,1150.307564,1189.04,0,1,12,15000,3016.935137,332.492063
5845,1613.502125,65.6,0,0.4,5,5000,390.916581,426.142311
5846,1906.67771,486.27,0,0.416667,14,2000,712.776539,1440.494944
5847,399.988157,5277.77,0,1,57,6000,4353.346961,194.598709
5848,1196.183155,166.8,0,0.083333,1,7000,1910.836556,359.989055
5849,89.165814,724,0,0.833333,6,1000,521.867766,88.700517
5850,4707.223656,896.46,5740.678318,0.416667,13,6500,7332.868891,1339.173048
5851,1111.811966,0,2028.487118,0,0,2000,1264.471544,314.661601
5852,517.574276,4235.28,0,0.916667,33,2800,3770.525556,200.541865
5853,1783.266003,129.05,1412.345077,0.083333,1,2000,581.851472,418.990497
5854,5429.372649,493.1,0,0.5,6,12000,1415.589572,1440.327788
5855,92.007959,1265.58,0,1,26,5700,1341.967777,178.143055
5856,5172.929286,3030.33,5573.357964,1,22,7500,10141.66717,1734.593075
5857,33.04593,204.24,0,1,6,1500,163.744562,81.625033
5858,645.515371,756,0,1,12,600,1305.933063,883.267059
5859,23.249635,307.4,0,0.333333,4,5500,784.765421,211.2458
5860,3967.453587,10148.7,0,1,157,9800,6722.566161,1925.158396
5861,177.696201,2799.53,0,1,59,3000,2687.141741,177.614322
5862,204.61438,1410.6,0,0.583333,8,4000,1933.515816,150.08129
5863,312.928384,0,1800.188812,0,0,2800,28.380195,193.738387
5864,3.956222,480.01,0,0.083333,1,19500,0,
5865,1984.636464,0,4436.713078,0,0,5000,849.560918,348.744106
5866,282.070933,1926.19,500.865079,1,43,7000,2609.18811,189.423175
5867,18.306211,162.01,0,0.083333,1,7000,266.822736,66.24596
5868,2092.156291,1372.81,0,0.416667,16,2250,1073.317848,1140.180264
5869,239.055052,892.4,0,0.636364,15,2100,1713.393928,761.902854
5870,478.530825,0,96.176909,0,0,500,175.481779,191.85798
5871,1585.763627,85.69,2649.776206,0.125,2,3000,316.55616,538.259971
5872,50.82451,456,0,1,12,1000,339.113852,165.116059
5873,113.36255,1160.35,0,0.833333,25,5000,1223.179332,158.882035
5874,12.683677,31.68,0,0.083333,1,4000,210.141652,140.456214
5875,1.632453,1985.62,0,1,41,7500,1792.109113,0.261984
5876,26.96054,157.45,0,0.416667,5,1000,238.253379,116.450584
5877,86.793633,387.41,0,0.5,5,2500,37.014298,53.264985
5878,13.230057,112.21,0,0.416667,5,1500,229.90409,134.635863
5879,2389.347926,382.5,0,0.75,9,2500,1118.260439,1642.929308
5880,2306.682105,280,1708.514116,0.166667,3,3000,3344.167438,543.795825
5881,1817.71659,2490.07,153.337299,0.916667,20,3400,392.291143,473.338251
5882,21.494012,417,0,0.416667,6,5000,394.135239,97.638234
5883,368.980661,1516.42,0,0.916667,31,10000,977.636615,199.291321
5884,2408.162021,0,615.181965,0,0,2500,516.675665,810.048137
5885,16.135672,50,0,0.083333,1,7000,109.329805,205.427298
5886,20.447524,306.99,0,0.5,9,3000,336.09467,176.826409
5887,5589.888793,454.36,4441.706964,0.166667,7,6600,1767.288568,1866.858931
5888,817.059154,0,2135.75811,0,0,5500,8013.594413,360.414305
5889,94.02407,1099.5,0,0.5,8,6000,1442.251089,95.209217
5890,2755.195444,1640.29,809.102975,1,27,6200,2277.879418,615.434945
5891,540.691281,0,155.663715,0,0,2200,1561.37344,375.333662
5892,2713.833113,317.62,225.464718,0.833333,10,4500,665.76969,754.751563
5893,2932.111796,346.32,2631.304016,0.333333,9,6000,597.5143,784.577784
5894,2643.019532,554.38,0,1,15,8000,681.881907,882.049542
5895,1196.364009,0,1376.669494,0,0,1500,293.144474,307.355494
5896,2.463995,165.8,0,0.333333,4,700,251.778786,14.945497
5897,535.278586,704.72,0,1,38,600,686.976557,828.745267
5898,5.404443,194,0,0.5,3,1500,269.175108,34.59541
5899,1113.954035,87.09,0,0.583333,8,4500,276.653239,327.757053
5900,212.25194,0,310.679119,0,0,300,332.528057,193.718315
5901,2610.433432,512.5,2771.850961,1,11,3000,691.600531,741.985756
5902,424.809549,1130,185.283125,0.083333,3,1500,133.744014,200.179471
5903,1632.895642,0,16981.84677,0,0,11000,13069.75422,306.416968
5904,483.402486,2723.47,0,0.666667,26,2000,1203.702727,171.501276
5905,1448.6877,266.52,0,0.857143,24,1500,250.102937,558.520424
5906,50.044687,658.96,0,0.222222,2,2500,207.721495,14.078212
5907,80.513636,588.2,0,1,13,3000,601.778889,176.52637
5908,2963.381127,535.97,38.953008,0.75,10,5000,638.384571,1027.923953
5909,3371.213454,75,3827.274455,0.333333,3,5500,913.974282,941.078476
5910,56.060327,13.69,0,0.083333,1,2900,2165.403988,219.961065
5911,636.20672,1514.8,0,0.5,9,1500,1340.645745,309.272904
5912,854.166159,567.68,237.518629,0.25,7,3500,1697.132875,416.006812
5913,13777.37772,0,1675.249576,0,0,14500,3054.844697,3242.471295
5914,912.912728,0,1563.920556,0,0,1500,212.084925,331.487123
5915,1694.655764,0,58.373936,0,0,1700,258.425485,4454.428552
5916,1157.305572,0,1195.791823,0,0,1200,328.141952,293.804549
5917,1201.62361,55.4,109.3684,0.083333,1,1200,188.413804,5603.542008
5918,1832.521787,0,131.233151,0,0,2000,495.043669,1041.361298
5919,2912.739062,860,8692.205817,0.833333,10,7000,4062.824567,790.847301
5920,432.109743,334.48,473.763157,0.25,6,1200,634.297592,206.14725
5921,1827.688454,137.55,0,0.090909,4,9500,384.774018,428.421814
5922,92.239093,1525.1,0,0.833333,13,4000,1682.312643,157.835032
5923,2.11508,50,0,0.083333,1,1200,555.764209,
5924,1082.436807,0,1835.406271,0,0,1500,2094.304543,258.977488
5925,325.038037,512.16,0,0.833333,13,2500,567.449456,238.252068
5926,1700.753811,0,624.480873,0,0,2000,418.596666,434.688783
5927,3136.079106,555,1728.321044,1,12,3500,1045.129438,780.780114
5928,0,9.28,0,0.25,3,5000,0,
5929,319.696908,3884.19,0,1,43,9000,3682.437155,212.358132
5930,116.418751,1176,0,1,12,2150,1083.783994,1364.816672
5931,170.019011,266.6,1199.729121,0.166667,1,2500,293.055707,88.589314
5932,1679.952713,585.39,0,0.75,11,1700,523.910288,1315.479892
5933,1476.16609,0,1429.734958,0,0,3000,2644.30567,492.497922
5934,4611.724712,0,2686.074313,0,0,6000,674.702724,1102.054684
5935,1039.408368,3838.7,0,1,63,6500,3798.039094,245.422018
5936,2813.134224,8834.96,0,0.75,24,7000,3788.138204,739.344097
5937,245.115749,2690.62,0,0.875,44,8000,2806.897275,137.43462
5938,2525.683344,0,285.193204,0,0,7000,1483.38461,702.052491
5939,112.01654,825,0,0.5,7,3000,218.826147,190.513321
5940,121.117428,968.64,0,1,24,3000,764.973252,189.162675
5941,299.030773,805.8,0,1,13,4000,845.966736,184.444816
5942,2968.476388,185.1,5874.584626,0.25,3,4000,5549.022185,3011.099397
5943,3027.570865,0,2081.583331,0,0,4500,1074.265678,883.685949
5944,6245.256644,539.55,2804.63059,0.833333,32,6500,1405.944742,3269.298234
5945,394.643543,3770.05,1576.48503,0.916667,27,6500,6372.619037,342.28649
5946,617.413726,0,1420.758241,0,0,2000,385.654237,229.411418
5947,765.109593,0,457.076354,0,0,1200,269.369459,271.528169
5948,2583.247881,1337.35,2484.59465,1,21,3000,819.792196,6404.855484
5949,1146.669364,439.08,0,0.818182,15,1200,1476.257377,616.862544
5950,757.470201,118.7,1520.641388,0.5,12,2000,305.892501,211.984193
5951,1253.188317,320.34,0,0.666667,11,1500,1229.226379,324.954747
5952,5058.299635,968.43,4968.817936,1,32,8000,1899.738286,1600.26917
5953,296.905944,43.25,875.31071,0.125,1,1800,32.924384,150.317143
5954,1084.652647,0,37.460952,0,0,1200,272.517748,277.546713
5955,237.198442,1166.68,0,1,12,3500,1014.549633,216.090433
5956,1636.518315,542.47,1869.646314,0.25,2,3000,209.392729,354.281114
5957,1213.551338,941.39,49.747079,1,18,7000,1679.00486,309.140865
5958,468.851415,0,147.205289,0,0,600,164.403739,276.486072
5959,252.717781,463.34,0,0.833333,10,4000,162.949236,184.464721
5960,954.431507,1334.7,90.168062,1,13,3000,904.68554,250.871811
5961,18.105265,244.92,0,1,12,2500,221.798291,179.182583
5962,53.583548,553.85,0,0.75,19,4200,846.787917,150.804339
5963,1275.142146,454.72,959.005156,1,12,1500,826.036748,350.661181
5964,151.912258,2216.21,0,1,32,2500,2571.573214,73.948578
5965,192.942944,1963.25,0,1,22,8000,1903.279643,174.499877
5966,64.152423,487,0,0.666667,13,500,454.888506,127.731899
5967,954.060867,279.76,325.076569,0.583333,14,1000,956.028747,1033.373322
5968,6022.224462,0,4111.465632,0,0,7000,4560.77572,42629.55117
5969,1631.385579,0,1755.575907,0,0,3500,398.316441,566.30971
5970,3803.969016,0,2459.259917,0,0,5000,1825.349955,1026.0174
5971,1084.912729,661.49,107.477606,0.083333,1,1800,2617.887354,299.935043
5972,4230.023512,5755.93,0,1,66,10000,3848.416129,925.359254
5973,2705.899439,0,547.055908,0,0,8500,1123.974128,654.870661
5974,1044.878512,0,168.888837,0,0,1200,348.658967,269.844517
5975,1944.394136,575.88,0,0.583333,12,4500,406.891744,399.881036
5976,44.694228,788.99,0,0.75,15,5700,874.51882,141.103713
5977,538.468542,0,1766.880842,0,0,8000,6313.310688,357.783692
5978,394.423256,434.25,0,0.583333,9,5450,4997.981363,4553.15605
5979,64.180193,602.2,0,0.416667,9,2500,590.403543,69.987515
5980,333.085021,980,0,0.083333,1,1000,1485.205378,163.396716
5981,4663.039011,3908.26,0,1,12,9000,2226.722088,1145.197102
5982,2589.824766,0,4354.657224,0,0,3000,3410.296105,992.707868
5983,719.592571,124.13,0,0.25,3,3000,1486.14717,390.098144
5984,1473.542308,240.02,0,0.583333,12,1500,613.733389,535.262291
5985,1359.527692,92.1,0,0.25,3,1500,487.05295,495.317878
5986,208.039434,684.2,0,0.833333,26,4000,1194.108316,158.022532
5987,330.673765,33.44,0,0.333333,4,2400,2989.04951,3457.886177
5988,867.938337,0,7378.253685,0,0,8000,22889.17468,645.775344
5989,9376.987835,0,1073.873304,0,0,17500,2803.423946,2962.908954
5990,1236.088709,0,2546.081531,0,0,2500,1612.24135,438.47095
5991,288.350729,296.16,1113.678595,0.333333,8,1500,58.787935,135.413354
5992,1776.088454,117,139.117692,0.333333,4,9000,1160.657884,381.46904
5993,4383.571529,0,1805.853456,0,0,5000,1161.700956,994.581254
5994,788.425212,94.38,1461.675329,0.166667,3,2500,1593.278155,401.341447
5995,440.161534,365,0,0.25,6,800,230.655936,209.080877
5996,1994.005447,0,1512.2157,0,0,6000,689.917064,577.743307
5997,427.186194,3305.33,0,1,42,5000,3312.414274,220.475303
5998,137.507638,0,94.989817,0,0,500,158.139197,171.611073
5999,1546.414616,0,4544.457479,0,0,3500,3440.235297,729.873545
6000,222.478614,2360.7,0,0.916667,44,5000,2313.605337,182.983637
6001,4420.564706,0,310.00809,0,0,5000,1096.636052,1313.966224
6002,46.290578,553.18,0,0.75,13,8000,467.565103,149.339136
6003,1649.383354,2138.34,289.350386,0.25,6,3000,1340.124452,469.831073
6004,5481.094936,249.75,755.925861,0.25,3,6000,1715.681945,1700.897107
6005,292.176394,400.04,410.694889,0.583333,7,3000,681.432786,167.945758
6006,701.345445,70.98,0,0.166667,2,1000,379.261644,260.465386
6007,101.936878,888.96,0,1,12,2000,790.509043,179.636117
6008,2112.383095,0,1437.963388,0,0,2500,763.38027,705.382787
6009,2136.215769,1846.03,187.819777,1,33,4500,1082.35936,521.999553
6010,1446.080403,0,75.50221,0,0,1700,361.533622,496.679318
6011,745.342323,49.25,0,0.083333,1,1000,370.390221,215.208576
6012,3249.347926,438.12,2195.21579,1,27,5000,1021.827215,744.223511
6013,37.324758,0,720.142017,0,0,4000,0,
6014,1.956658,393.71,0,0.416667,6,1700,178.707279,
6015,2859.393734,0,841.853868,0,0,3500,890.878231,1015.570692
6016,1070.59508,0,54.379041,0,0,1200,1513.629514,502.813712
6017,969.583332,0,19.587825,0,0,2500,481.98,301.076813
6018,4.930929,189.72,0,1,9,1500,284.411628,19.278758
6019,493.557307,1653.34,1949.228028,0.583333,13,2500,3719.691848,199.34309
6020,214.592814,0,1306.528549,0,0,3000,28.36165,79.103048
6021,4348.546906,3198.15,0,0.909091,54,6000,1068.304454,1647.360238
6022,1986.566642,551.06,2147.863293,0.375,11,2500,583.355186,1111.406948
6023,825.207867,0,1270.8469,0,0,2500,411.215805,315.604084
6024,18.906225,143.73,0,0.25,3,2500,0,
6025,525.3186,1604.97,0,0.9,9,1000,1059.917432,459.831026
6026,26.969302,417.7,0,1,14,2000,447.030311,148.459781
6027,197.931794,1946.25,0,1,40,1200,1957.052996,172.362577
6028,4507.000722,7394.18,5424.701791,1,130,11000,10460.87946,1076.5895
6029,2481.696036,1326.09,2033.191162,0.583333,15,3500,1491.960053,751.452457
6030,1978.669021,1224.01,0,0.916667,41,3500,429.743823,440.784074
6031,0,54,0,0.166667,2,4000,0,
6032,481.807171,2331.4,0,0.75,24,4500,1859.888094,164.943132
6033,1096.991698,1567.12,0,1,37,1200,993.247869,571.822624
6034,600.140869,3488.01,0,0.5,21,5000,105.220502,165.054133
6035,214.699856,440.44,0,1,22,3000,541.027445,197.29764
6036,71.160989,317.1,0,1,10,1000,169.458993,149.095117
6037,1779.435899,0,2131.824562,0,0,2000,2563.051966,515.702583
6038,204.166295,2630.52,0,1,96,4000,2534.005357,176.114115
6039,1120.057407,417.72,1176.894248,0.333333,4,2000,1362.230146,973.111675
6040,5366.532372,5251.08,744.096753,1,44,11000,1429.348596,1660.393651
6041,281.079293,4723.84,0,1,31,7500,4319.450171,170.895638
6042,18.810493,0,189.012877,0,0,7500,714.958591,56.421314
6043,2526.089973,3074.81,911.367983,1,28,5500,2405.281559,660.502814
6044,0,240.1,0,0.583333,7,2500,0,
6045,2660.23788,0,1646.928989,0,0,3000,499.241223,1272.079422
6046,6495.510054,716.76,6771.644515,1,12,10000,1215.678547,2348.721844
6047,1806.895078,223.6,855.065409,0.083333,1,2000,1003.294384,660.657081
6048,7.314379,448.74,0,1,20,3500,556.071033,
6049,5005.774991,4837.22,0,0.916667,50,12500,2400.932909,1189.708084
6050,828.913072,2827.49,0,1,32,3000,2188.042223,316.208158
6051,1363.93317,74,0,0.083333,1,1500,330.099968,273.120559
6052,0,0,72.388903,0,0,3000,197.845282,
6053,463.071288,0,1381.989484,0,0,1000,5445.35687,4496.934117
6054,1764.972148,95.44,0,0.416667,5,5000,2686.89785,427.511065
6055,2490.340771,2197.28,0,0.833333,40,4200,775.676457,795.224277
6056,462.340941,125,0,0.416667,5,500,250.788354,350.085005
6057,418.937604,1166.24,0,0.75,39,7000,846.60721,194.955516
6058,387.967458,944.49,0,1,23,1000,831.708548,218.808215
6059,87.217542,205.46,0,0.416667,5,1600,335.650351,141.824682
6060,236.264094,1949.62,0,1,38,1800,1679.271891,163.817498
6061,550.50988,194.03,0,0.583333,7,4000,589.020267,216.511505
6062,951.309137,137.03,1171.933912,0.111111,3,1200,312.729653,269.716306
6063,158.038938,1780.83,0,1,51,4500,1892.999476,168.906777
6064,327.576438,2352.24,0,0.25,16,6500,3931.602949,225.579276
6065,2677.340611,1443.89,0,0.833333,35,8000,707.157146,691.597386
6066,2444.389258,0,702.838293,0,0,2500,494.810805,856.617955
6067,1226.561937,360,7883.54172,0.857143,6,2500,10132.43236,920.28777
6068,759.198024,1769.79,0,0.5,9,2500,662.501323,816.492249
6069,1066.830615,509.94,0,1,27,1000,812.018361,1361.687384
6070,179.29326,217.77,2508.079327,0.25,9,3000,211.406239,345.092178
6071,0,181,0,0.083333,1,2500,165.763083,
6072,91.011429,1023.55,0,0.75,20,3000,853.805054,112.459858
6073,624.717922,0,1761.331946,0,0,1200,901.464465,169.693848
6074,5478.956337,0,2925.736794,0,0,6500,1109.464387,1961.996767
6075,1363.414177,0,56.326164,0,0,1500,307.813989,364.040306
6076,5063.070919,2742.33,367.915403,0.916667,31,7500,11263.92185,3417.459191
6077,98.46389,1206.38,0,1,17,6500,1146.597649,148.652054
6078,9749.239122,1552.63,5139.766338,1,68,11000,2999.648846,4415.280009
6079,677.26162,0,1532.532738,0,0,1500,334.141296,98.774135
6080,1540.337706,551.62,0,0.833333,16,1500,655.465567,1226.5916
6081,528.095171,868.74,0,0.9,22,600,1013.601058,173.598464
6082,1095.420541,806.37,1042.684174,0.5,9,2500,249.737718,335.768422
6083,42.443032,0,433.039278,0,0,2400,655.942526,26.057675
6084,2244.345037,2969.3,0,1,91,9500,713.218297,643.266736
6085,11.567196,116.97,0,0.25,6,2500,387.714131,140.21546
6086,41.13959,235,0,1,12,3000,265.356425,158.051064
6087,83.442168,0,91.564073,0,0,750,36.205265,292.340434
6088,1096.228243,313.38,0,0.083333,1,5000,502.501173,303.90853
6089,173.075416,0,1193.999651,0,0,1200,329.112626,372.439588
6090,250.758639,1274.55,0,1,25,7000,1282.879804,188.808807
6091,118.46707,1643.85,0,1,29,7000,1624.984429,180.973371
6092,37.765185,158.64,0,0.375,3,1500,178.288853,66.521398
6093,4962.753828,618.4,2555.103715,1,12,7000,2412.673715,1565.706094
6094,2006.793571,485.92,0,1,24,4500,461.233712,730.057807
6095,16.167257,171.9,0,1,10,1500,145.002943,147.054838
6096,1343.394224,2604.52,0,0.666667,39,6000,710.851447,326.845433
6097,481.20549,1520.98,0,0.833333,24,6000,1477.598975,248.560395
6098,1132.798883,411.24,0,0.5,13,3000,814.752576,706.375896
6099,398.65758,1331.25,647.982323,1,20,6000,343.581118,132.768622
6100,1103.861429,714,0,1,13,1200,615.631157,564.048565
6101,6.840439,74.4,0,0.285714,2,2000,225.796349,72.752062
6102,857.712196,1224,2645.818049,0.666667,15,2000,2494.59698,359.023302
6103,50.682705,434.6,0,0.833333,11,4000,538.381397,136.480614
6104,415.27608,191.34,0,0.416667,8,1500,3467.412046,1094.75712
6105,2075.314278,588.67,0,1,17,2500,604.791592,492.941701
6106,2507.16412,0,9577.424422,0,0,7500,3331.674163,706.541509
6107,91.623484,179.8,1099.441745,0.1,1,1200,1374.794128,99.449376
6108,122.124272,1052.96,0,0.75,17,3000,1460.413198,191.915913
6109,746.9786,2341.08,0,1,59,2000,736.002618,241.954677
6110,756.887956,178,0,0.333333,4,1000,1390.256371,4287.23667
6111,3176.980384,1079.25,0,0.416667,10,8500,2109.059693,923.295203
6112,3506.489102,0,4467.382055,0,0,5000,286.708354,628.484562
6113,411.172634,2355.24,0,1,12,4500,2235.909626,4034.532894
6114,1827.647786,596.64,449.505151,1,12,2000,911.09047,867.538271
6115,58.239998,556.93,453.660855,0.166667,5,4700,0,
6116,2113.0036,0,3980.387049,0,0,7000,722.613809,938.887562
6117,2771.640602,0,2071.167874,0,0,4000,804.570403,735.219705
6118,1194.885664,365.5,0,0.416667,8,1200,566.349364,1362.30698
6119,2339.150068,502.63,2098.738085,0.285714,4,6000,539.450103,332.702117
6120,2043.78838,0,5997.514998,0,0,6500,8075.826793,495.373116
6121,150.580574,2697.86,0,1,43,1200,2541.202407,127.089174
6122,14.042241,92.16,0,0.333333,4,500,91.672694,88.184604
6123,1420.727073,0,311.804499,0,0,1500,506.765033,449.179818
6124,2560.74396,110.25,3702.475695,0.3,4,10000,881.42058,724.699558
6125,540.020858,612.23,1708.923217,0.666667,10,2000,1642.068707,419.956251
6126,1621.219401,98.4,2745.571593,1,13,4000,3592.092848,567.227496
6127,460.56625,864.61,0,0.833333,11,3000,1880.266926,362.449997
6128,267.668693,2518.37,18.561424,1,51,2500,2319.258937,172.731484
6129,2279.807594,0,4211.68237,0,0,5000,4714.063176,543.766316
6130,1420.065008,0,916.054835,0,0,3000,219.39817,289.556813
6131,41.011184,1314.75,0,1,70,6000,1303.104693,135.761304
6132,5204.383263,0,6803.54894,0,0,7000,1161.616486,1969.959554
6133,778.393346,1854.3,0,1,26,1200,844.459124,717.606248
6134,638.772385,2093.15,0,1,45,1200,1017.966877,279.000158
6135,1455.736956,1171.88,19.619461,0.363636,25,3700,350.750246,343.006271
6136,156.348232,2214.87,376.456319,0.166667,3,14500,7840.121433,171.749612
6137,7.331662,90.66,0,0.083333,1,3000,0,
6138,1978.442957,35.94,922.67316,0.083333,1,2000,1230.609516,1314.625311
6139,605.203304,1279.5,203.148527,1,37,1000,661.341498,142.5988
6140,3855.225836,0,1837.620008,0,0,7500,977.203331,875.725207
6141,2503.438106,2001.69,268.761003,1,49,3000,1199.370357,985.937337
6142,4028.03648,35,0,0.083333,1,4000,328.496865,20551.61978
6143,2368.013568,0,229.104451,0,0,2500,660.566074,675.757657
6144,1299.904896,0,4907.783225,0,0,2500,3710.009991,303.089369
6145,2369.29723,1020.53,157.020714,0.75,12,2500,1080.870791,2235.335312
6146,4417.192123,1149.52,1944.558434,0.583333,13,5000,1250.398004,1373.34962
6147,1370.317105,1389.28,64.146816,0.916667,28,1800,431.782845,811.518229
6148,53.284869,571.32,0,1,24,1000,546.617245,162.921045
6149,47.274973,639,0,0.666667,12,3300,940.011994,182.150814
6150,9.910791,215.26,0,0.583333,8,1200,474.643613,104.812542
6151,1729.618796,3533.46,0,1,46,5000,4868.256038,735.288195
6152,21.542924,0,1087.758564,0,0,1200,1173.576762,158.975163
6153,881.358988,4681.26,0,1,53,7000,4675.820552,249.00939
6154,4.596178,554.16,0,0.083333,1,1500,0,
